codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
52241,INCIDENTE GRAVE,UBERLÂNDIA,MG,SBUL,21/01/2012,20:45:00,0,1,NÃO
52248,INCIDENTE,SÃO PAULO,SP,SBMT,21/01/2012,11:15:00,0,1,NÃO
45393,ACIDENTE,RIO DE JANEIRO,RJ,SBJR,22/01/2012,20:25:00,0,1,SIM
45397,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,****,22/01/2012,19:05:00,2,1,NÃO
52051,INCIDENTE,RECIFE,PE,SBRF,22/01/2012,23:00:00,0,1,NÃO
45412,ACIDENTE,TASSO FRAGOSO,MA,****,23/01/2012,09:33:00,2,1,NÃO
45413,ACIDENTE,ITAPURANGA,GO,****,25/01/2012,22:00:00,0,1,NÃO
52053,INCIDENTE,VITÓRIA,ES,SBVT,25/01/2012,13:36:00,0,1,NÃO
52054,INCIDENTE,SÃO PAULO,SP,SBMT,25/01/2012,23:00:00,0,1,NÃO
52055,INCIDENTE,RIBEIRÃO PRETO,SP,****,25/01/2012,09:30:00,0,1,NÃO
45802,INCIDENTE,BELO HORIZONTE,MG,SBBH,26/01/2012,17:00:00,0,1,NÃO
45667,INCIDENTE,JOINVILLE,SC,SBJV,27/01/2012,14:45:00,0,1,NÃO
45579,ACIDENTE,CAMPOS LINDOS,TO,****,28/01/2012,18:35:00,0,1,NÃO
45415,ACIDENTE,RIO DE JANEIRO,RJ,****,30/01/2012,13:55:00,0,1,NÃO
45719,INCIDENTE,PELOTAS,RS,****,30/01/2012,21:30:00,0,1,NÃO
45414,ACIDENTE,NOVA BRASILÂNDIA,MT,****,31/01/2012,18:00:00,0,1,NÃO
45417,ACIDENTE,VÁRZEA GRANDE,MT,****,31/01/2012,14:15:00,0,1,NÃO
45668,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,****,01/02/2012,12:30:00,0,1,NÃO
45682,INCIDENTE,MACAÉ,RJ,****,01/02/2012,13:50:00,0,1,NÃO
45525,ACIDENTE,CAMPO FLORIDO,MG,****,02/02/2012,21:30:00,2,1,NÃO
45705,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,02/02/2012,22:35:00,0,1,NÃO
45658,INCIDENTE,CAMPO GRANDE,MS,SBCG,03/02/2012,23:33:00,0,1,NÃO
45703,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,03/02/2012,02:04:00,0,1,NÃO
45701,INCIDENTE,BELÉM,PA,SBBE,04/02/2012,14:55:00,0,1,NÃO
45587,ACIDENTE,CORRENTINA,BA,****,05/02/2012,20:27:00,0,1,NÃO
52056,INCIDENTE,LONDRINA,PR,SBLO,05/02/2012,17:34:00,0,1,NÃO
45469,INCIDENTE,PIRACICABA,SP,SDPW,06/02/2012,20:45:00,0,1,NÃO
45572,ACIDENTE,PALESTINA,SP,****,06/02/2012,19:30:00,0,1,NÃO
45669,INCIDENTE,ITANHAÉM,SP,****,06/02/2012,14:00:00,0,1,NÃO
45699,INCIDENTE,SÃO PAULO,SP,SBSP,06/02/2012,18:44:00,0,1,NÃO
45700,INCIDENTE,CUIABÁ,MT,****,06/02/2012,20:00:00,0,1,NÃO
45524,ACIDENTE,JUNDIAÍ,SP,SBJD,07/02/2012,16:10:00,0,1,SIM
45580,INCIDENTE GRAVE,MACAÉ,RJ,****,07/02/2012,14:50:00,4,1,NÃO
45588,ACIDENTE,RIO DE JANEIRO,RJ,****,07/02/2012,20:56:00,4,1,NÃO
45656,INCIDENTE,JUNDIAÍ,SP,SBJD,07/02/2012,20:50:00,0,1,NÃO
46900,ACIDENTE,QUELUZITO,MG,****,07/02/2012,19:45:00,0,1,NÃO
45528,ACIDENTE,BELÉM,PA,****,08/02/2012,01:44:00,3,1,NÃO
45564,ACIDENTE,SONORA,MS,****,08/02/2012,09:50:00,0,1,NÃO
45585,ACIDENTE,BELA VISTA DO PARAÍSO,PR,****,08/02/2012,21:35:00,0,1,NÃO
45678,INCIDENTE,BELO HORIZONTE,MG,SBPR,10/02/2012,22:05:00,0,1,NÃO
45718,INCIDENTE,UBERLÂNDIA,MG,SBUL,10/02/2012,04:00:00,0,1,NÃO
45466,ACIDENTE,CAMPINAS,SP,SDAM,12/02/2012,19:25:00,0,1,NÃO
45470,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,12/02/2012,02:20:00,0,1,NÃO
45586,ACIDENTE,ARROIO GRANDE,RS,****,15/02/2012,13:00:00,0,1,NÃO
52471,INCIDENTE GRAVE,CAIRU,BA,SNCL,15/02/2012,13:20:00,0,1,SIM
45487,ACIDENTE,CAMETÁ,PA,****,16/02/2012,12:30:00,3,1,NÃO
45684,INCIDENTE,PERUÍBE,SP,****,17/02/2012,14:45:00,0,1,NÃO
45689,INCIDENTE,RIO DE JANEIRO,RJ,****,17/02/2012,23:00:00,0,3,NÃO
45712,INCIDENTE,CABO FRIO,RJ,****,17/02/2012,12:00:00,0,1,NÃO
45713,INCIDENTE,SÃO PAULO,SP,****,17/02/2012,11:30:00,0,1,NÃO
45584,INCIDENTE GRAVE,ESTÂNCIA,SE,SNOD,19/02/2012,15:10:00,0,1,NÃO
45598,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,20/02/2012,14:10:00,0,1,SIM
45715,INCIDENTE,MANAUS,AM,SWFN,20/02/2012,09:10:00,0,1,NÃO
45571,ACIDENTE,MARITUBA,PA,****,22/02/2012,13:40:00,9,1,NÃO
45710,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,22/02/2012,22:45:00,0,1,NÃO
45714,INCIDENTE,BELO HORIZONTE,MG,SBBH,22/02/2012,19:35:00,0,1,NÃO
45681,INCIDENTE,MANAUS,AM,SBEG,23/02/2012,10:25:00,0,1,NÃO
45527,ACIDENTE,CORUPÁ,SC,****,24/02/2012,11:45:00,0,1,NÃO
45569,ACIDENTE,COSTA RICA,MS,****,24/02/2012,10:30:00,0,1,NÃO
45653,INCIDENTE GRAVE,GUARULHOS,SP,SBGR,24/02/2012,20:04:00,0,1,NÃO
45490,ACIDENTE,BELÉM,PA,****,25/02/2012,11:47:00,1,1,NÃO
45680,INCIDENTE,CONFINS,MG,SBCF,25/02/2012,20:00:00,0,1,NÃO
45709,INCIDENTE,RIO DE JANEIRO,RJ,****,26/02/2012,15:42:00,0,1,NÃO
45522,ACIDENTE,SÃO JOSÉ,SC,SSKT,27/02/2012,21:00:00,0,1,NÃO
45599,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,27/02/2012,19:15:00,0,1,NÃO
45523,ACIDENTE,ENVIRA,AM,****,28/02/2012,21:30:00,0,1,NÃO
45573,ACIDENTE,MANAUS,AM,****,28/02/2012,10:15:00,2,1,NÃO
45570,ACIDENTE,LUIZ ALVES,SC,****,29/02/2012,11:15:00,0,1,NÃO
45727,INCIDENTE,BARRA DO GARÇAS,MT,SBBW,01/03/2012,12:50:00,0,1,NÃO
45526,ACIDENTE,QUERÊNCIA DO NORTE,PR,****,02/03/2012,12:50:00,0,1,NÃO
45589,ACIDENTE,LINS,SP,SWXQ,02/03/2012,17:35:00,0,1,NÃO
45707,INCIDENTE,FORTALEZA,CE,SBFZ,02/03/2012,22:12:00,0,1,NÃO
45610,INCIDENTE,SÃO JOSÉ DO RIO PRETO,SP,****,03/03/2012,13:00:00,0,1,NÃO
45706,INCIDENTE,RIO BRANCO,AC,SBRB,03/03/2012,17:35:00,0,1,NÃO
45711,INCIDENTE,SÃO PAULO,SP,****,03/03/2012,11:30:00,0,1,NÃO
45596,ACIDENTE,ELISEU MARTINS,PI,****,06/03/2012,12:30:00,2,1,NÃO
45604,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,06/03/2012,11:31:00,0,1,NÃO
45670,INCIDENTE,SALVADOR,BA,SBSV,06/03/2012,23:25:00,0,1,NÃO
45594,ACIDENTE,ITUMBIARA,GO,****,07/03/2012,10:00:00,0,1,NÃO
45601,INCIDENTE,GUARULHOS,SP,SBGR,07/03/2012,17:40:00,0,1,NÃO
45624,INCIDENTE,VITÓRIA,ES,****,07/03/2012,11:45:00,0,1,NÃO
45671,INCIDENTE,PALMAS,TO,SBPJ,07/03/2012,10:50:00,0,1,NÃO
45728,INCIDENTE,RIO BRANCO,AC,****,08/03/2012,22:00:00,0,1,NÃO
45677,INCIDENTE,ANÁPOLIS,GO,****,09/03/2012,08:30:00,0,1,NÃO
45695,INCIDENTE,MACAÉ,RJ,SBME,09/03/2012,11:35:00,0,1,NÃO
45698,INCIDENTE,FORTALEZA,CE,****,09/03/2012,14:00:00,0,1,NÃO
45612,INCIDENTE,LONDRINA,PR,SBLO,10/03/2012,16:35:00,0,1,SIM
45647,INCIDENTE,MACAÉ,RJ,****,10/03/2012,11:48:00,0,1,NÃO
45694,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,10/03/2012,12:25:00,0,1,NÃO
45789,INCIDENTE,ILHÉUS,BA,SBIL,10/03/2012,12:30:00,0,1,NÃO
45696,INCIDENTE,CAMPINAS,SP,****,11/03/2012,17:30:00,0,1,NÃO
45697,INCIDENTE,RIBEIRÃO PRETO,SP,****,11/03/2012,22:42:00,0,1,NÃO
45597,ACIDENTE,CAMPO GRANDE,MS,SBCG,12/03/2012,14:38:00,2,1,SIM
45611,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,12/03/2012,01:42:00,0,1,NÃO
45618,ACIDENTE,LUIZ ALVES,SC,****,12/03/2012,17:00:00,1,1,NÃO
45600,INCIDENTE GRAVE,ESPUMOSO,RS,****,13/03/2012,20:30:00,0,1,NÃO
45609,INCIDENTE,GOIÂNIA,GO,****,13/03/2012,12:50:00,0,1,NÃO
45786,INCIDENTE,SALVADOR,BA,SBSV,14/03/2012,12:46:00,0,1,NÃO
45692,INCIDENTE,FRANCA,SP,****,15/03/2012,14:35:00,0,1,NÃO
45729,ACIDENTE,MIRANDA,MS,****,15/03/2012,10:00:00,0,1,SIM
45625,INCIDENTE,SANTA MARIA,RS,****,16/03/2012,12:25:00,0,1,NÃO
45654,INCIDENTE GRAVE,SÃO JOSÉ,SC,SSKT,16/03/2012,21:00:00,0,1,SIM
45691,INCIDENTE,FRANCO DA ROCHA,SP,****,16/03/2012,18:40:00,0,1,NÃO
45864,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,****,17/03/2012,17:30:00,0,1,NÃO
45685,INCIDENTE,CABO FRIO,RJ,SBBZ,18/03/2012,12:20:00,0,1,NÃO
45619,ACIDENTE,SOROCABA,SP,SDCO,19/03/2012,19:18:00,0,1,NÃO
45652,ACIDENTE,PORTO ALEGRE,RS,****,19/03/2012,14:20:00,0,1,NÃO
45686,INCIDENTE,GUARULHOS,SP,****,20/03/2012,16:10:00,0,1,NÃO
46067,INCIDENTE,MACAÉ,RJ,****,21/03/2012,12:50:00,0,1,NÃO
45795,INCIDENTE,GOIÂNIA,GO,SBGO,22/03/2012,19:45:00,0,1,NÃO
45796,INCIDENTE,FORTALEZA,CE,SBFZ,22/03/2012,14:41:00,0,1,NÃO
45730,ACIDENTE,MARICÁ,RJ,SDMC,23/03/2012,16:15:00,0,1,SIM
45798,INCIDENTE GRAVE,CHAPECÓ,SC,****,23/03/2012,21:17:00,0,1,NÃO
45651,ACIDENTE,ITU,SP,****,24/03/2012,20:45:00,0,1,NÃO
45794,ACIDENTE,NAVEGANTES,SC,SBNF,24/03/2012,17:40:00,0,1,NÃO
45784,INCIDENTE,BELO HORIZONTE,MG,****,26/03/2012,17:45:00,0,1,NÃO
45797,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,26/03/2012,20:38:00,0,1,NÃO
46901,ACIDENTE,MANAUS,AM,SBEG,26/03/2012,20:30:00,2,1,NÃO
52057,INCIDENTE,MACEIÓ,AL,SBMO,26/03/2012,13:19:00,0,1,NÃO
45792,INCIDENTE,SÃO PAULO,SP,SBSP,27/03/2012,16:00:00,0,1,NÃO
45793,INCIDENTE,GOIÂNIA,GO,****,27/03/2012,19:55:00,0,1,NÃO
45780,INCIDENTE,CAMPINAS,SP,****,28/03/2012,19:30:00,0,1,NÃO
45790,INCIDENTE,CURITIBA,PR,SBBI,28/03/2012,21:40:00,0,1,NÃO
45791,INCIDENTE,MACAÉ,RJ,SBME,28/03/2012,13:45:00,0,1,NÃO
45773,INCIDENTE,SANTA MARIA,RS,****,29/03/2012,20:33:00,0,1,NÃO
45785,INCIDENTE,COARI,AM,****,29/03/2012,15:20:00,3,1,NÃO
45754,INCIDENTE GRAVE,GOIÂNIA,GO,SWNV,30/03/2012,14:30:00,0,1,SIM
45774,INCIDENTE,BELO HORIZONTE,MG,SBBH,30/03/2012,13:31:00,0,1,NÃO
45731,ACIDENTE,PALMAS,TO,****,31/03/2012,19:21:00,0,1,NÃO
46069,INCIDENTE,GUARULHOS,SP,****,01/04/2012,13:30:00,0,1,NÃO
45753,INCIDENTE GRAVE,OURO FINO,MG,SNOF,02/04/2012,16:30:00,0,1,SIM
45775,INCIDENTE,SÃO PAULO,SP,****,02/04/2012,18:32:00,0,1,NÃO
45732,ACIDENTE,SORRISO,MT,****,03/04/2012,17:30:00,0,1,NÃO
45756,INCIDENTE GRAVE,SÃO FÉLIX DO XINGU,PA,****,03/04/2012,14:25:00,1,1,NÃO
45755,INCIDENTE GRAVE,CARUARU,PE,SNRU,04/04/2012,10:45:00,0,1,NÃO
52058,INCIDENTE,BAURU,SP,SBBU,04/04/2012,20:20:00,0,1,NÃO
45733,ACIDENTE,BELO HORIZONTE,MG,****,05/04/2012,17:00:00,0,1,NÃO
45734,ACIDENTE,TIROS,MG,****,06/04/2012,13:37:00,0,1,NÃO
45752,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,11/04/2012,12:00:00,4,1,SIM
45776,INCIDENTE,GOVERNADOR VALADARES,MG,****,11/04/2012,09:15:00,0,1,NÃO
47082,INCIDENTE GRAVE,SAPEZAL,MT,****,11/04/2012,11:30:00,0,1,NÃO
45779,INCIDENTE,BRASÍLIA,DF,****,12/04/2012,19:00:00,0,1,NÃO
45803,INCIDENTE,BELO HORIZONTE,MG,SBBH,12/04/2012,10:30:00,0,1,NÃO
45746,ACIDENTE,FRANCA,SP,****,13/04/2012,20:25:00,0,1,NÃO
45747,ACIDENTE,CAMPO GRANDE,MS,SSKG,13/04/2012,20:30:00,0,1,NÃO
45750,ACIDENTE,ITIRAPINA,SP,****,13/04/2012,15:45:00,0,1,NÃO
45751,ACIDENTE,ITANHAÉM,SP,****,14/04/2012,15:30:00,2,1,SIM
45749,ACIDENTE,GUARATINGUETÁ,SP,SBGW,15/04/2012,20:45:00,0,1,NÃO
45777,INCIDENTE,MANAUS,AM,SBEG,15/04/2012,06:15:00,0,1,NÃO
45781,INCIDENTE,UBERLÂNDIA,MG,SBUL,15/04/2012,20:40:00,0,1,NÃO
46056,INCIDENTE,GUAÍBA,RS,****,15/04/2012,12:05:00,0,1,NÃO
45748,ACIDENTE,FORTALEZA,CE,SBFZ,16/04/2012,22:50:00,0,1,NÃO
46053,INCIDENTE,MACAÉ,RJ,SBME,18/04/2012,12:59:00,0,1,NÃO
45778,INCIDENTE,GOIÂNIA,GO,SBGO,19/04/2012,21:45:00,0,1,NÃO
45757,ACIDENTE,JUNDIAÍ,SP,SBJD,20/04/2012,20:20:00,2,1,NÃO
45759,ACIDENTE,MACAPÁ,AP,****,20/04/2012,08:55:00,2,1,NÃO
45783,INCIDENTE,CHAVES,PA,****,21/04/2012,12:45:00,0,1,NÃO
46052,INCIDENTE,COARI,AM,****,21/04/2012,13:05:00,0,1,NÃO
45834,INCIDENTE,PORTO ALEGRE,RS,SBPA,23/04/2012,21:35:00,0,1,NÃO
45835,INCIDENTE GRAVE,BLUMENAU,SC,SSBL,23/04/2012,13:50:00,0,1,NÃO
46048,ACIDENTE,GUARULHOS,SP,SBGR,24/04/2012,16:40:00,1,1,SIM
45804,INCIDENTE,GOIÂNIA,GO,****,25/04/2012,09:20:00,0,1,NÃO
46055,INCIDENTE,BELO HORIZONTE,MG,****,25/04/2012,20:24:00,0,1,NÃO
46068,INCIDENTE,RECIFE,PE,SBRF,25/04/2012,11:26:00,0,1,NÃO
45820,ACIDENTE,GUARUJÁ,SP,****,26/04/2012,17:26:00,3,1,NÃO
45799,ACIDENTE,SÃO SEBASTIÃO DO PASSÉ,BA,****,27/04/2012,12:40:00,1,1,NÃO
45801,INCIDENTE,GUARULHOS,SP,SBGR,27/04/2012,03:54:00,0,1,NÃO
45844,INCIDENTE,CONFINS,MG,SBCF,27/04/2012,01:40:00,0,1,NÃO
45842,INCIDENTE,MACAPÁ,AP,SBMQ,28/04/2012,14:23:00,0,1,NÃO
46109,INCIDENTE,RECIFE,PE,SBRF,28/04/2012,11:23:00,0,1,NÃO
53433,ACIDENTE,MARINGÁ,PR,SSXO,28/04/2012,20:00:00,0,1,NÃO
46070,INCIDENTE,TEIXEIRA DE FREITAS,BA,SNTF,29/04/2012,20:20:00,0,1,NÃO
45800,INCIDENTE GRAVE,SALVADOR,BA,SBSV,30/04/2012,20:25:00,0,1,NÃO
45821,ACIDENTE,LENÇÓIS PAULISTA,SP,****,01/05/2012,17:15:00,2,1,NÃO
45843,INCIDENTE,GUARULHOS,SP,SBGR,01/05/2012,23:30:00,0,1,NÃO
45845,INCIDENTE,VITÓRIA,ES,SBVT,02/05/2012,19:50:00,0,1,NÃO
45850,INCIDENTE,SERRA,ES,****,02/05/2012,19:09:00,0,1,NÃO
45831,INCIDENTE GRAVE,MARINGÁ,PR,SBMG,03/05/2012,12:00:00,0,1,NÃO
45833,INCIDENTE GRAVE,MARICÁ,RJ,****,03/05/2012,11:20:00,0,1,NÃO
46111,INCIDENTE,RECIFE,PE,SBRF,03/05/2012,11:28:00,0,1,NÃO
45912,INCIDENTE GRAVE,MUCAJAÍ,RR,SWMV,04/05/2012,19:30:00,0,1,NÃO
45822,ACIDENTE,PORTO VELHO,RO,****,05/05/2012,11:15:00,0,1,NÃO
45830,INCIDENTE GRAVE,FORMOSA,GO,SWFR,06/05/2012,19:00:00,0,1,SIM
45841,INCIDENTE,RIO BRANCO,AC,SBRB,07/05/2012,23:42:00,0,1,NÃO
46847,ACIDENTE,MARECHAL CÂNDIDO RONDON,PR,SSCR,07/05/2012,20:25:00,2,1,NÃO
45819,ACIDENTE,PIRANHAS,GO,****,08/05/2012,19:30:00,2,1,NÃO
46072,INCIDENTE,UBERABA,MG,SBUR,09/05/2012,10:50:00,0,1,NÃO
45829,ACIDENTE,SANTA MARIANA,PR,****,10/05/2012,12:00:00,0,1,NÃO
45853,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,10/05/2012,14:50:00,0,1,NÃO
45849,INCIDENTE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,16/05/2012,11:00:00,0,1,NÃO
45856,INCIDENTE GRAVE,PRESIDENTE FIGUEIREDO,AM,****,16/05/2012,19:30:00,0,1,NÃO
45892,INCIDENTE,CONFINS,MG,SBCF,16/05/2012,17:50:00,0,1,NÃO
45894,ACIDENTE,AFUÁ,PA,****,16/05/2012,12:10:00,0,1,NÃO
45854,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,17/05/2012,19:40:00,0,1,NÃO
45895,INCIDENTE,SALVADOR,BA,SBSV,17/05/2012,09:55:00,0,1,NÃO
45857,ACIDENTE,SÃO PAULO,SP,SBMT,18/05/2012,10:17:00,1,1,NÃO
45862,INCIDENTE,RIBEIRÃO PRETO,SP,****,18/05/2012,17:56:00,0,1,NÃO
45865,INCIDENTE,ITÁPOLIS,SP,****,18/05/2012,19:45:00,0,1,NÃO
45867,INCIDENTE GRAVE,SÃO PAULO,SP,****,18/05/2012,15:00:00,0,1,NÃO
45859,INCIDENTE GRAVE,AMARGOSA,BA,SNAZ,19/05/2012,13:40:00,2,1,NÃO
45861,INCIDENTE,PARNAMIRIM,RN,SBNT,19/05/2012,10:40:00,0,1,NÃO
45944,INCIDENTE,CAMPINAS,SP,SBKP,19/05/2012,10:28:00,0,1,NÃO
45866,ACIDENTE,DRACENA,SP,****,20/05/2012,19:35:00,1,1,NÃO
45890,ACIDENTE,IMBITUBA,SC,****,20/05/2012,17:40:00,0,1,NÃO
45903,INCIDENTE,GOIÂNIA,GO,SBGO,20/05/2012,21:17:00,0,2,NÃO
45889,INCIDENTE,BOTUCATU,SP,SDBK,22/05/2012,13:30:00,0,1,NÃO
52059,INCIDENTE,RECIFE,PE,SBRF,22/05/2012,13:07:00,0,1,NÃO
45891,INCIDENTE GRAVE,TOLEDO,PR,SBTD,23/05/2012,11:35:00,0,1,NÃO
45915,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,23/05/2012,14:30:00,0,1,NÃO
46049,INCIDENTE GRAVE,ITAPIRANGA,AM,****,23/05/2012,20:20:00,1,1,NÃO
45860,INCIDENTE,RIO BRANCO,AC,SBRB,24/05/2012,03:10:00,0,1,NÃO
45887,INCIDENTE,JUNDIAÍ,SP,SBJD,24/05/2012,19:23:00,0,1,NÃO
45913,ACIDENTE,ALCÂNTARA,MA,****,25/05/2012,20:45:00,0,1,NÃO
45916,INCIDENTE,RECIFE,PE,SBRF,25/05/2012,18:00:00,0,1,NÃO
45941,INCIDENTE GRAVE,SALTO DE PIRAPORA,SP,SDBN,25/05/2012,20:15:00,0,1,SIM
46701,INCIDENTE,SÃO PAULO,SP,SBSP,25/05/2012,15:40:00,0,1,NÃO
52240,INCIDENTE GRAVE,CASCAVEL,PR,SBCA,25/05/2012,20:45:00,0,1,NÃO
45927,ACIDENTE,TATUÍ,SP,SDTF,26/05/2012,12:30:00,0,1,NÃO
45929,ACIDENTE,BELO HORIZONTE,MG,SBPR,26/05/2012,11:00:00,0,1,SIM
45950,INCIDENTE,SÃO PAULO,SP,SBMT,26/05/2012,19:30:00,0,1,SIM
45928,ACIDENTE,DELTA,MG,****,27/05/2012,14:00:00,0,1,NÃO
45902,ACIDENTE,PONTA GROSSA,PR,SSZW,28/05/2012,20:25:00,0,1,NÃO
45939,ACIDENTE,UMUARAMA,PR,****,30/05/2012,19:00:00,0,1,NÃO
45904,INCIDENTE,BELO HORIZONTE,MG,SBBH,31/05/2012,00:03:00,0,1,NÃO
45898,INCIDENTE,JUNDIAÍ,SP,SBJD,01/06/2012,16:54:00,0,1,NÃO
45901,ACIDENTE,BELÉM,PA,SBJC,01/06/2012,15:08:00,0,1,NÃO
45900,ACIDENTE,SÃO PAULO,SP,SBMT,02/06/2012,12:29:00,1,1,NÃO
45897,INCIDENTE,JUNDIAÍ,SP,SBJD,03/06/2012,20:28:00,0,1,NÃO
45899,ACIDENTE,RIO CLARO,SP,SDRK,03/06/2012,19:40:00,0,1,NÃO
45918,INCIDENTE,ILHÉUS,BA,SBIL,05/06/2012,18:34:00,0,1,NÃO
45933,ACIDENTE,BARÃO DE MELGAÇO,MT,****,05/06/2012,20:30:00,0,1,NÃO
45914,ACIDENTE,MACAÉ,RJ,SBME,06/06/2012,21:35:00,0,1,NÃO
45932,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,06/06/2012,14:05:00,1,1,SIM
45943,INCIDENTE,VITÓRIA,ES,SBVT,07/06/2012,12:00:00,0,1,NÃO
45980,INCIDENTE,SALVADOR,BA,SBSV,07/06/2012,18:24:00,0,1,NÃO
46117,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,08/06/2012,20:55:00,0,1,NÃO
45917,INCIDENTE,SALVADOR,BA,SBSV,11/06/2012,19:30:00,0,1,NÃO
45946,INCIDENTE,CABO FRIO,RJ,SBCB,11/06/2012,14:50:00,0,1,NÃO
45931,INCIDENTE GRAVE,BELO HORIZONTE,MG,SBPR,12/06/2012,18:40:00,0,1,NÃO
45936,ACIDENTE,SINOP,MT,****,13/06/2012,11:50:00,0,1,NÃO
45945,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,13/06/2012,21:00:00,0,1,NÃO
45981,INCIDENTE,VÁRZEA GRANDE,MT,SBCY,13/06/2012,10:51:00,0,1,NÃO
45989,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,13/06/2012,23:00:00,0,1,NÃO
45934,ACIDENTE,PAÇO DO LUMIAR,MA,SJHR,14/06/2012,19:40:00,2,1,NÃO
45982,INCIDENTE,BELÉM,PA,SBBE,15/06/2012,00:06:00,0,1,NÃO
45964,INCIDENTE,SÃO PAULO,SP,SBSP,16/06/2012,13:15:00,0,1,NÃO
46180,ACIDENTE,AURIFLAMA,SP,****,16/06/2012,19:30:00,0,1,NÃO
46032,INCIDENTE,GUARULHOS,SP,SBGR,17/06/2012,13:36:00,0,1,NÃO
45983,INCIDENTE,BELO HORIZONTE,MG,****,18/06/2012,09:16:00,0,1,NÃO
45942,INCIDENTE,ARARAS,SP,SDAA,19/06/2012,13:40:00,0,1,NÃO
45972,INCIDENTE,CURITIBA,PR,SBBI,19/06/2012,15:00:00,0,1,NÃO
46116,INCIDENTE,VARGINHA,MG,****,19/06/2012,19:54:00,0,1,NÃO
45935,INCIDENTE,GOIÂNIA,GO,SBGO,20/06/2012,09:10:00,0,1,NÃO
45938,ACIDENTE,ALTO HORIZONTE,GO,****,20/06/2012,16:15:00,0,1,NÃO
45947,INCIDENTE,VITÓRIA,ES,****,20/06/2012,14:30:00,0,1,NÃO
45951,INCIDENTE,VITÓRIA,ES,SBVT,21/06/2012,15:00:00,0,1,NÃO
45952,INCIDENTE,COARI,AM,****,21/06/2012,12:15:00,0,1,NÃO
45985,INCIDENTE,GUARULHOS,SP,SBGR,21/06/2012,13:55:00,0,1,NÃO
45937,ACIDENTE,CANARANA,MT,SWEK,22/06/2012,14:00:00,0,1,SIM
45959,INCIDENTE,BELO HORIZONTE,MG,SBBH,22/06/2012,14:32:00,0,1,NÃO
45973,INCIDENTE,MANAUS,AM,SBEG,22/06/2012,14:30:00,0,1,NÃO
46022,INCIDENTE,MOGI DAS CRUZES,SP,****,22/06/2012,20:20:00,0,1,NÃO
46026,INCIDENTE GRAVE,BRASÍLIA,DF,SIQE,22/06/2012,12:30:00,1,1,NÃO
46106,INCIDENTE,VITÓRIA,ES,SBVT,22/06/2012,12:28:00,0,1,NÃO
45960,INCIDENTE,BELO HORIZONTE,MG,SBBH,23/06/2012,19:01:00,0,1,NÃO
46158,INCIDENTE,BELÉM,PA,SBJC,23/06/2012,11:50:00,0,1,NÃO
45949,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,24/06/2012,11:40:00,0,1,NÃO
45948,INCIDENTE,JUNDIAÍ,SP,SBJD,25/06/2012,15:18:00,0,1,NÃO
46197,INCIDENTE,OSÓRIO,RS,SSOS,26/06/2012,17:00:00,0,1,NÃO
46029,INCIDENTE,COARI,AM,****,28/06/2012,12:00:00,0,1,NÃO
46019,INCIDENTE,SÃO PAULO,SP,SBSP,29/06/2012,01:35:00,0,1,NÃO
46038,ACIDENTE,BAURU,SP,SBBU,29/06/2012,17:50:00,0,1,SIM
46036,INCIDENTE,BELÉM,PA,SBJC,30/06/2012,15:51:00,0,1,NÃO
46043,INCIDENTE GRAVE,MARICÁ,RJ,SDMC,30/06/2012,14:05:00,0,1,SIM
46045,ACIDENTE,PRATA,MG,****,30/06/2012,23:00:00,0,1,NÃO
46096,INCIDENTE,FOZ DO IGUAÇU,PR,SBFI,30/06/2012,13:52:00,0,1,NÃO
46155,INCIDENTE,RIO DE JANEIRO,RJ,****,30/06/2012,15:40:00,0,1,NÃO
46024,INCIDENTE GRAVE,CURITIBA,PR,SBBI,01/07/2012,11:05:00,0,1,SIM
46046,INCIDENTE,MARINGÁ,PR,SBMG,01/07/2012,12:30:00,0,1,NÃO
